subject,word,word_len,uni_prob,uni_prob_freq_weighted,bi_prob,bi_prob_freq_weighted,bi_prob_smoothed,bi_prob_freq_weighted_smoothed,pos_uni_score,pos_uni_score_freq_weighted,pos_uni_score_smoothed,pos_uni_score_freq_weighted_smoothed,pos_bi_score,pos_bi_score_freq_weighted,pos_bi_score_smoothed,pos_bi_score_freq_weighted_smoothed,rating
24,IH SH T IY,4,-12.830251306304785,-12.848057542644248,-50.0,-50.0,-16.843435043640227,-18.11493793909473,1.1801499057925349,1.178868752165456,1.17997237938614,1.17882526887366,1.0037004241471668,1.003399236808772,1.0035359465200642,1.0033605594421806,4.700842119
25,IH SH T IY,4,-12.830251306304785,-12.848057542644248,-50.0,-50.0,-16.843435043640227,-18.11493793909473,1.1801499057925349,1.178868752165456,1.17997237938614,1.17882526887366,1.0037004241471668,1.003399236808772,1.0035359465200642,1.0033605594421806,3.502961237
26,IH SH T IY,4,-12.830251306304785,-12.848057542644248,-50.0,-50.0,-16.843435043640227,-18.11493793909473,1.1801499057925349,1.178868752165456,1.17997237938614,1.17882526887366,1.0037004241471668,1.003399236808772,1.0035359465200642,1.0033605594421806,4.664693967
27,IH SH T IY,4,-12.830251306304785,-12.848057542644248,-50.0,-50.0,-16.843435043640227,-18.11493793909473,1.1801499057925349,1.178868752165456,1.17997237938614,1.17882526887366,1.0037004241471668,1.003399236808772,1.0035359465200642,1.0033605594421806,5.266327091
28,IH SH T IY,4,-12.830251306304785,-12.848057542644248,-50.0,-50.0,-16.843435043640227,-18.11493793909473,1.1801499057925349,1.178868752165456,1.17997237938614,1.17882526887366,1.0037004241471668,1.003399236808772,1.0035359465200642,1.0033605594421806,4.431236235
29,IH SH T IY,4,-12.830251306304785,-12.848057542644248,-50.0,-50.0,-16.843435043640227,-18.11493793909473,1.1801499057925349,1.178868752165456,1.17997237938614,1.17882526887366,1.0037004241471668,1.003399236808772,1.0035359465200642,1.0033605594421806,2.256520735
1,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,4.828462526
2,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,2.938239274
3,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,4.536667123
4,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,3.181861157
5,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,5.459821231
6,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,3.901763153
7,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,2.904280142
8,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,4.025358119
9,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,3.681817326
10,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,4.17165909
11,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,4.777879022
12,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,5.673511909
13,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,3.631534994
14,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,3.919068527
15,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,4.069026754
16,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,3.097736363
17,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,4.413845866
18,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,6.003884598
19,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,4.081863159
20,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,5.034839332
21,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,5.191344441
22,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,3.126291566
23,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,4.446140691
24,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,3.462763678
25,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,3.596295031
26,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,6.106184675
27,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,3.711845699
28,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,5.820948431
29,L UW HH AE L AH M,7,-24.64190464711408,-24.684460185322298,-50.0,-50.0,-25.17206635945177,-26.53793924056437,1.3310345473853482,1.325970603383679,1.3304699238416453,1.325820565387824,1.0322180745676457,1.0297350762688215,1.028226873942835,1.0286052038528888,4.049770224
1,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,4.795036542
2,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,5.059881227
3,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,4.939476507
4,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,4.908481483
5,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,4.224903709
6,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,4.812690731
7,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,4.694907594
8,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,3.681817326
9,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,6.195016429
10,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,3.945534955
11,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,4.711522809
12,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,5.146957123
13,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,5.271744926
14,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,5.464454492
15,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,3.839452313
16,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,4.952367559
17,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,4.777815916
18,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,5.357840676
19,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,2.748996988
20,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,5.739162488
21,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,5.742643828
22,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,5.088428705
23,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,4.358469711
24,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,3.745330674
25,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,4.476464957
26,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,5.72580388
27,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,5.424474133
28,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,5.00917356
29,M EH CH T ER,5,-18.283519472331324,-18.14762803226885,-50.0,-50.0,-20.916540946011253,-22.3801202390194,1.275425797456669,1.2816176511993331,1.2750672288710967,1.2815222750187254,1.018242255002564,1.0194232878025775,1.0167547694142651,1.0189713495504154,3.231243825
1,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,4.503201246
2,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,2.661986018
3,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,5.400348998
4,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,4.676888806
5,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,5.030528767
6,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,3.729948458
7,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,4.70281219
8,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,4.333263295
9,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,6.291169986
10,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,4.262631003
11,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,3.378774525
12,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,4.964571111
13,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,4.950851319
14,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,3.772445256
15,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,3.946424432
16,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,5.732293155
17,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,4.660849896
18,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,4.54075667
19,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,4.048861025
20,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,5.131625035
21,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,5.660299303
22,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,4.707018039
23,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,4.634038459
24,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,5.414487992
25,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,3.541235228
26,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,2.3435322
27,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,5.386345185
28,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,5.882679842
29,M AH TH P IY,5,-17.873445871590505,-17.92829105468219,-50.0,-50.0,-20.3627861139681,-21.776979685442623,1.2286355766020611,1.2265634884419356,1.228399626484889,1.226505677190109,1.0102307688641148,1.009674327084167,1.0096301777992076,1.0095304986901192,2.693565807
1,N OY R AH N,5,-16.874018373537325,-16.82637090961388,-50.0,-50.0,-20.131339570821314,-21.237415597913472,1.3458133283890032,1.3469626784203566,1.3452476528048734,1.346815583489523,1.0619230598354936,1.0651839270346255,1.0559846954007888,1.0634012121210676,4.748974382
2,N OY R AH N,5,-16.874018373537325,-16.82637090961388,-50.0,-50.0,-20.131339570821314,-21.237415597913472,1.3458133283890032,1.3469626784203566,1.3452476528048734,1.346815583489523,1.0619230598354936,1.0651839270346255,1.0559846954007888,1.0634012121210676,3.522187122
3,N OY R AH N,5,-16.874018373537325,-16.82637090961388,-50.0,-50.0,-20.131339570821314,-21.237415597913472,1.3458133283890032,1.3469626784203566,1.3452476528048734,1.346815583489523,1.0619230598354936,1.0651839270346255,1.0559846954007888,1.0634012121210676,5.063899878
4,N OY R AH N,5,-16.874018373537325,-16.82637090961388,-50.0,-50.0,-20.131339570821314,-21.237415597913472,1.3458133283890032,1.3469626784203566,1.3452476528048734,1.346815583489523,1.0619230598354936,1.0651839270346255,1.0559846954007888,1.0634012121210676,5.026264519
5,N OY R AH N,5,-16.874018373537325,-16.82637090961388,-50.0,-50.0,-20.131339570821314,-21.237415597913472,1.3458133283890032,1.3469626784203566,1.3452476528048734,1.346815583489523,1.0619230598354936,1.0651839270346255,1.0559846954007888,1.0634012121210676,4.415130481
6,N OY R AH N,5,-16.874018373537325,-16.82637090961388,-50.0,-50.0,-20.131339570821314,-21.237415597913472,1.3458133283890032,1.3469626784203566,1.3452476528048734,1.346815583489523,1.0619230598354936,1.0651839270346255,1.0559846954007888,1.0634012121210676,4.476245537
7,N OY R AH N,5,-16.874018373537325,-16.82637090961388,-50.0,-50.0,-20.131339570821314,-21.237415597913472,1.3458133283890032,1.3469626784203566,1.3452476528048734,1.346815583489523,1.0619230598354936,1.0651839270346255,1.0559846954007888,1.0634012121210676,3.79064331
8,N OY R AH N,5,-16.874018373537325,-16.82637090961388,-50.0,-50.0,-20.131339570821314,-21.237415597913472,1.3458133283890032,1.3469626784203566,1.3452476528048734,1.346815583489523,1.0619230598354936,1.0651839270346255,1.0559846954007888,1.0634012121210676,3.30861305
9,N OY R AH N,5,-16.874018373537325,-16.82637090961388,-50.0,-50.0,-20.131339570821314,-21.237415597913472,1.3458133283890032,1.3469626784203566,1.3452476528048734,1.346815583489523,1.0619230598354936,1.0651839270346255,1.0559846954007888,1.0634012121210676,4.438596104
